,Sample.id,lat,lon,ai_et0,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,contrast,correlation,cv,dem,dissimilarity,eastness,entropy,evaporation,evenness,EVImax,EVImean,Gppmax,Gppmean,homogeneity,maximum,ref,ref_2,ref_3,ref_4,ref_5,ref_6,ref_7,NDVImax,NDVImean,northness,Nppmax,Nppmean,ocs,range,shannon,simpson,std,uniformity,variance,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bdod2_1,bdod2_2,cec2_1,cec2_2,cfvo2_1,cfvo2_2,clay2_1,clay2_2,nitrogen2_1,nitrogen2_2,ocd2_1,ocd2_2,phh2o2_1,phh2o2_2,sand2_1,sand2_2,silt2_1,silt2_2,soc2_1,soc2_2,shannon_species,shannon_genus,shannon_family,ece,esp,biome,X.y,JGI.id,Type,Lat,Lon,Size.bp.,Continent,Biome,Data.Contributor,Library.Instrument,Library.Strategy,Library.Source,Library.Selection,Library.Layout,Library.Construction.protocol,JGI.Library.Instrument
558,SRR3989495,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,2.450417881,2.303243374,1.868620096,-0.32010156,-0.8496288,Agricultural Land,563,3300026807,Public,43.3,-89.38,31530894,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
559,SRR3989500,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,2.825114535,2.780768993,2.576337988,-0.32010156,-0.8496288,Agricultural Land,564,3300004156,Public,43.3,-89.38,30684784,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
560,SRR3989501,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,2.293673386,2.187395104,2.187395104,-0.32010156,-0.8496288,Agricultural Land,565,3300002805,Public,43.3,-89.38,28448520,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
561,SRR3989508,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,2.532862248,2.44720569,2.313523682,-0.32010156,-0.8496288,Agricultural Land,566,3300004156,Public,43.3,-89.38,29651182,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
562,SRR3989509,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,2.264545116,2.108156351,1.998669056,-0.32010156,-0.8496288,Agricultural Land,567,3300026761,Public,43.3,-89.38,27473846,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
563,SRR3989516,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,2.567361501,2.479552014,2.326664841,-0.32010156,-0.8496288,Agricultural Land,568,3300002725,Public,43.3,-89.38,28367220,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
564,SRR3989550,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,2.43497954,2.274539649,2.173445047,-0.32010156,-0.8496288,Agricultural Land,569,3300026815,Public,43.3,-89.38,30733950,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
565,SRR3989555,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,2.524382469,2.414434396,2.195411888,-0.32010156,-0.8496288,Agricultural Land,570,3300026792,Public,43.3,-89.38,30150962,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
566,SRR3989556,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,3.313214,3.206261947,2.753142,-0.32010156,-0.8496288,Agricultural Land,571,3300026867,Public,43.3,-89.38,40449808,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
567,SRR3989561,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,3.303700722,3.222446545,2.950291058,-0.32010156,-0.8496288,Agricultural Land,572,3300026873,Public,43.3,-89.38,44082612,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
568,SRR3989573,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,2.789573712,2.683553816,2.37173901,-0.32010156,-0.8496288,Agricultural Land,573,3300002639,Public,43.3,-89.38,36541980,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
569,SRR3989576,43.3,-89.38,0.03442931,-0.14312728,0.0446778,-0.35779586,-0.010854089,0.7909316,-0.9010111,0.24877019,-0.33505157,0.0529715,-0.07616651,-0.23146936,0.35994965,0.4738784,-1.5670667,0.71586156,-0.33025932,0.4647763,1.4647143,0.8095804,0.13802679,-0.040704682,-0.76409376,-0.5453453,-0.5337812,-0.19272329,-0.56221646,-0.53187406,0.10852357,0.33550948,0.10569994,2.3880439,0.4480378,-2.7641401,2.014064,0.15571785,0.41815844,0.7628952,0.90736717,0.6877818,0.49631777,-0.5056149,-0.006970939,0.47868946,0.54933506,-0.3320635,0.45609072,0.6510718,0.24615447,0.6441687,0.7458174,-0.053369,0.63377523,0.27847537,0.49350765,0.13272643,0.5385292,-0.8178882,0.25971746,0.5160081,0.8427473,-0.028290002,0.84506637,1.0976506,-0.49565563,-0.43592164,-1.7523944,-1.8113562,0.8712101,0.7842976,1.8151736,0.54639196,-0.008588138,0.06455458,0.08772673,0.054548856,-2.2143972,-2.229498,2.3488603,2.4240053,-0.46509477,-0.48245922,3.056247862,2.965555281,2.470682018,-0.32010156,-0.8496288,Agricultural Land,574,3300026861,Public,43.3,-89.38,35398702,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
570,SRR3989606,43.43,-89.41,0.046047762,-0.14740199,0.046195634,-0.3646651,-0.003950466,0.71826583,-0.9055738,0.24902298,-0.3402551,0.09424951,-0.3002236,-0.1978229,0.252478,0.5309768,-2.7684698,0.6465728,-0.3370886,0.42411754,1.081948,0.69340515,0.16829543,-0.013914107,-0.71563214,-0.38847184,-0.7021913,-0.47516298,-0.6931711,-0.68692863,-0.18968846,0.16385652,-0.05180185,2.3003125,0.5648367,-1.301743,2.0138352,0.14740647,0.08739113,0.43868074,0.85935783,0.65236664,0.42220783,-0.4537841,0.02687535,0.48571143,0.557283,-0.34223044,0.45800036,0.66827065,0.24615447,0.6752811,0.75292736,-0.04712151,0.6435511,0.2837834,0.5032972,0.1255431,0.5385292,-0.80294245,0.2684697,0.4939094,0.85585374,-0.03934333,0.89703965,1.610494,-0.6871404,-0.6773238,-1.6802475,-1.7443802,0.42235494,0.32236877,1.3471622,0.36409187,0.029775547,-0.24544126,0.10479568,0.06733858,-0.56354964,-0.5518239,0.54931605,0.60526246,-0.4424445,-0.49351537,2.291624102,2.291624102,1.963196249,-0.26743603,-0.86254746,Agricultural Land,575,3300026722,Public,43.43,-89.41,35138524,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
571,SRR3989686,43.42,89.33,-0.4734093,0.3814121,0.5501115,-0.04629956,-0.24696039,1.3718636,-0.6324951,0.7785483,0.002316935,-0.27148473,1.0253326,2.0490696,6.792971,-0.17659873,-1.8076999,0.44752833,-0.6671718,0.32617497,-0.99236387,-1.0545573,-1.1211861,NA,-0.14454845,-0.45602885,-0.9064017,-1.2990148,-0.83090377,-0.8903438,-1.4746664,-0.61101747,-0.36663035,1.0678225,-1.0938876,0.015400742,-0.2632407,NA,0.43345138,0.038225345,0.46159765,0.49065027,0.105149195,-0.4257183,-0.18226942,0.02041931,0.34305754,-0.18344598,0.09750843,-0.002869611,-0.0753864,0.15824974,0.30552047,-0.41742614,0.028387437,-0.030837221,-0.39055488,-0.28568134,-0.4445386,0.25290582,-0.268839,-0.48553583,0.051233247,-0.5292427,0.1239345,0.03252707,-0.5035363,-0.30032077,1.8498939,1.7559108,-0.15666983,-0.19680712,0.19567414,0.46466732,0.29939723,1.0476147,0.85265964,0.85227346,-0.40208352,-0.36750627,0.7625669,0.75143695,-0.043746687,-0.18409969,3.029305932,2.922623282,2.4217281,-0.44705898,-0.25894162,Agricultural Land,576,3300027453,Public,43.42,89.33,41201840,Asia,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
572,SRR3989699,43.42,89.32,-0.4734093,0.3814121,0.5501115,-0.04629956,-0.24696039,1.3718636,-0.6324951,0.7785483,0.002316935,-0.27148473,1.0253326,2.0490696,6.792971,-0.17659873,-1.8076999,0.44752833,-0.6671718,0.32617497,-0.99236387,-1.0545573,-1.1211861,NA,-0.14454845,-0.45602885,-0.9064017,-1.2990148,-0.83090377,-0.8903438,-1.4746664,-0.61101747,-0.36663035,1.0678225,-1.0938876,0.015400742,-0.2632407,NA,0.43345138,0.038225345,0.46159765,0.49065027,0.105149195,-0.4257183,-0.18226942,0.02041931,0.34305754,-0.18344598,0.09750843,-0.002869611,-0.0753864,0.15824974,0.30552047,-0.41742614,0.028387437,-0.030837221,-0.39055488,-0.28568134,-0.4445386,0.25290582,-0.268839,-0.48553583,0.051233247,-0.5292427,0.1239345,0.03252707,-0.5035363,-0.30032077,1.8498939,1.7559108,-0.15666983,-0.19680712,0.19567414,0.46466732,0.29939723,1.0476147,0.85265964,0.85227346,-0.40208352,-0.36750627,0.7625669,0.75143695,-0.043746687,-0.18409969,1.465664164,1.465664164,1.465664164,-0.44705898,-0.25894162,Agricultural Land,577,3300027459,Public,43.42,89.32,42575878,Asia,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
573,SRR3989700,43.42,-89.33,0.04879621,-0.1486565,0.042468112,-0.36404318,-0.005045136,0.71621555,-0.90564466,0.24521399,-0.34033594,-0.0810676,-0.4410592,-0.29009402,0.32805878,0.23613572,-2.8547742,0.67809474,-0.33822685,0.3403951,1.1816341,0.6058522,0.15612754,0.004638777,-0.62790614,-0.51974005,-0.710201,-0.508435,-0.6919869,-0.6917472,-0.29801786,0.07845144,-0.112970166,2.4270816,0.5055917,-0.88661575,1.9140006,0.10971387,0.23289217,0.47259745,0.56004924,0.5419201,0.16673915,-0.49891368,-0.14517587,0.4819338,0.50906557,-0.3508799,0.4616726,0.6593641,0.2499987,0.6508355,0.7498013,-0.05227778,0.63925284,0.2794025,0.5030326,0.12468015,0.5754272,-0.82651556,0.25720808,0.5160081,0.8389895,-0.028290002,0.8625716,1.3260083,-0.47618458,-0.22637406,-1.7052622,-1.7749698,0.42927757,0.45136303,1.8867105,0.56318045,0.07342259,-0.062963,0.03611711,0.004666973,-2.162868,-2.1709962,2.6019495,2.6022534,-0.41572183,-0.39280504,2.599960525,2.538866694,2.231020554,-0.29580978,-0.8449254,Agricultural Land,578,3300027461,Public,43.42,-89.33,38598106,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
574,SRR3989702,43.42,-89.32,0.050295364,-0.14887601,0.041992802,-0.36404318,-0.005104824,0.71580106,-0.905712,0.24471055,-0.34041277,-0.037188347,-0.27110422,-0.22242537,0.3476776,0.1881432,-1.8619636,0.6054097,-0.3416415,0.23121709,1.2742335,0.6221222,0.21606903,0.040707823,-0.42557392,-0.48261455,-0.7341309,-0.53042334,-0.70898336,-0.7116129,-0.32878697,0.035768013,-0.16537681,2.4335897,0.53453106,-1.149655,1.8956963,0.1075623,0.31125793,0.5792714,0.50056136,0.47854206,0.34114012,-0.47651368,-0.092220284,0.48134863,0.5017664,-0.35149583,0.46135125,0.6564026,0.2499987,0.6454781,0.7488531,-0.053021103,0.6379491,0.27877095,0.50274104,0.12293093,0.5754272,-0.8308692,0.2542126,0.5205744,0.8345037,-0.026006002,0.8418673,1.3037285,-0.45067272,-0.13008066,-1.7149658,-1.7731237,0.46722743,0.486877,1.9589393,0.6647819,0.059661213,-0.012224671,0.025829848,-0.005565409,-2.2305295,-2.2479968,2.6704552,2.6714149,-0.4156853,-0.39656782,2.357691501,2.357691501,2.161270731,-0.3189932,-0.8493236,Agricultural Land,579,3300002759,Public,43.42,-89.32,40516932,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
575,SRR3989705,43.42,89.32,-0.4734093,0.3814121,0.5501115,-0.04629956,-0.24696039,1.3718636,-0.6324951,0.7785483,0.002316935,-0.27148473,1.0253326,2.0490696,6.792971,-0.17659873,-1.8076999,0.44752833,-0.6671718,0.32617497,-0.99236387,-1.0545573,-1.1211861,NA,-0.14454845,-0.45602885,-0.9064017,-1.2990148,-0.83090377,-0.8903438,-1.4746664,-0.61101747,-0.36663035,1.0678225,-1.0938876,0.015400742,-0.2632407,NA,0.43345138,0.038225345,0.46159765,0.49065027,0.105149195,-0.4257183,-0.18226942,0.02041931,0.34305754,-0.18344598,0.09750843,-0.002869611,-0.0753864,0.15824974,0.30552047,-0.41742614,0.028387437,-0.030837221,-0.39055488,-0.28568134,-0.4445386,0.25290582,-0.268839,-0.48553583,0.051233247,-0.5292427,0.1239345,0.03252707,-0.5035363,-0.30032077,1.8498939,1.7559108,-0.15666983,-0.19680712,0.19567414,0.46466732,0.29939723,1.0476147,0.85265964,0.85227346,-0.40208352,-0.36750627,0.7625669,0.75143695,-0.043746687,-0.18409969,2.248147557,2.248147557,2.171928549,-0.44705898,-0.25894162,Agricultural Land,580,3300027460,Public,43.42,89.32,46003816,Asia,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
576,SRR3989710,43.42,-89.32,0.050295364,-0.14887601,0.041992802,-0.36404318,-0.005104824,0.71580106,-0.905712,0.24471055,-0.34041277,-0.037188347,-0.27110422,-0.22242537,0.3476776,0.1881432,-1.8619636,0.6054097,-0.3416415,0.23121709,1.2742335,0.6221222,0.21606903,0.040707823,-0.42557392,-0.48261455,-0.7341309,-0.53042334,-0.70898336,-0.7116129,-0.32878697,0.035768013,-0.16537681,2.4335897,0.53453106,-1.149655,1.8956963,0.1075623,0.31125793,0.5792714,0.50056136,0.47854206,0.34114012,-0.47651368,-0.092220284,0.48134863,0.5017664,-0.35149583,0.46135125,0.6564026,0.2499987,0.6454781,0.7488531,-0.053021103,0.6379491,0.27877095,0.50274104,0.12293093,0.5754272,-0.8308692,0.2542126,0.5205744,0.8345037,-0.026006002,0.8418673,1.3037285,-0.45067272,-0.13008066,-1.7149658,-1.7731237,0.46722743,0.486877,1.9589393,0.6647819,0.059661213,-0.012224671,0.025829848,-0.005565409,-2.2305295,-2.2479968,2.6704552,2.6714149,-0.4156853,-0.39656782,2.591095432,2.591095432,2.007977898,-0.3189932,-0.8493236,Agricultural Land,581,3300027458,Public,43.42,-89.32,40342906,North America,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
577,SRR3989711,43.42,89.32,-0.4734093,0.3814121,0.5501115,-0.04629956,-0.24696039,1.3718636,-0.6324951,0.7785483,0.002316935,-0.27148473,1.0253326,2.0490696,6.792971,-0.17659873,-1.8076999,0.44752833,-0.6671718,0.32617497,-0.99236387,-1.0545573,-1.1211861,NA,-0.14454845,-0.45602885,-0.9064017,-1.2990148,-0.83090377,-0.8903438,-1.4746664,-0.61101747,-0.36663035,1.0678225,-1.0938876,0.015400742,-0.2632407,NA,0.43345138,0.038225345,0.46159765,0.49065027,0.105149195,-0.4257183,-0.18226942,0.02041931,0.34305754,-0.18344598,0.09750843,-0.002869611,-0.0753864,0.15824974,0.30552047,-0.41742614,0.028387437,-0.030837221,-0.39055488,-0.28568134,-0.4445386,0.25290582,-0.268839,-0.48553583,0.051233247,-0.5292427,0.1239345,0.03252707,-0.5035363,-0.30032077,1.8498939,1.7559108,-0.15666983,-0.19680712,0.19567414,0.46466732,0.29939723,1.0476147,0.85265964,0.85227346,-0.40208352,-0.36750627,0.7625669,0.75143695,-0.043746687,-0.18409969,1.838080964,1.838080964,0.998681869,-0.44705898,-0.25894162,Agricultural Land,582,3300002736,Public,43.42,89.32,38808588,Asia,Agricultural Land,David Duncan,NA,NA,NA,NA,NA,NA,Illumina HiSeq 2500
